task_id,round,acc1,acc5,loss,p_micro,r_micro,f1_micro,p_macro,r_macro,f1_macro,p_weighted,r_weighted,f1_weighted,fpr
2,1,21.23010998954583,64.29932867679094,4.210596895774281,0.21230109989506213,0.21230109989506213,0.21230109989506213,0.15293127688657937,0.08404759974189695,0.03059987306109539,0.08376273080384342,0.21230109989506213,0.07442284509884758,0.08332840624111221
2,2,21.23022021840614,64.25085947216994,4.203173432001646,0.21230220218366522,0.21230220218366522,0.21230220218366522,0.15874786041553088,0.08406759265869213,0.030639122326496796,0.08750156978080306,0.21230220218366522,0.07442500935304286,0.08332830934247477
2,3,21.230235965386186,62.562704476542514,4.193726928606287,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.15943207964415798,0.08407044878966287,0.03064468576469401,0.0880896075250166,0.21230235965346567,0.0744253161283897,0.08332829556039932
2,4,21.230235965386186,62.19189459044745,4.179760698123957,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.15943207964415798,0.08407044878966287,0.03064468576469401,0.0880896075250166,0.21230235965346567,0.0744253161283897,0.08332829556039932
2,5,21.230235965386186,62.19126471123442,4.173467070573362,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.15943207964415798,0.08407044878966287,0.03064468576469401,0.0880896075250166,0.21230235965346567,0.0744253161283897,0.08332829556039932
2,6,21.230235965386186,62.19203631325658,4.165636516494688,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.15943207964415798,0.08407044878966287,0.03064468576469401,0.0880896075250166,0.21230235965346567,0.0744253161283897,0.08332829556039932
2,7,21.230235965386186,62.27281832089442,4.168418307313981,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.1601367807671075,0.08407044878966287,0.030644637005147427,0.08869652658261784,0.21230235965346567,0.07442531348107102,0.0833282949040254
2,8,21.230235965386186,62.3236495724845,4.147617740023842,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.1601367807671075,0.08407044878966287,0.030644637005147427,0.08869652658261784,0.21230235965346567,0.07442531348107102,0.0833282949040254
2,9,21.230235965386186,62.26085061607587,4.169302745250262,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.1601367807671075,0.08407044878966287,0.030644637005147427,0.08869652658261784,0.21230235965346567,0.07442531348107102,0.0833282949040254
2,10,21.230235965386186,62.31892547845999,4.151799096758644,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.16087658241346467,0.08407044878966287,0.03064458824891811,0.08932400598886812,0.21230235965346567,0.0744253108339355,0.08332829424765148
2,11,21.230235965386186,62.3275705705155,4.15858079881487,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.16087658241346467,0.08407044878966287,0.03064458824891811,0.08932400598886812,0.21230235965346567,0.0744253108339355,0.08332829424765148
2,12,21.230235965386186,62.32328739193222,4.0983217373639675,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.1601367807671075,0.08407044878966287,0.030644637005147427,0.08869652658261784,0.21230235965346567,0.07442531348107102,0.0833282949040254
2,13,21.230235965386186,62.28987230027099,4.127696151262148,0.21230235965346567,0.21230235965346567,0.21230235965346567,0.16087658241346467,0.08407044878966287,0.03064458824891811,0.08932400598886812,0.21230235965346567,0.0744253108339355,0.08332829424765148
2,14,21.229700568064683,62.32834217253766,4.09319318830275,0.21229700568025064,0.21229700568025064,0.21229700568025064,0.16301742686377949,0.08397334033665765,0.030453917810516495,0.08944203921347202,0.21229700568025064,0.07441479841829601,0.08332874067562032
2,15,21.229921025785302,62.328011485956736,4.11988986100316,0.21229921025745682,0.21229921025745682,0.21229921025745682,0.1631464829109771,0.08401332617024804,0.030532643540446682,0.08944915458395264,0.21229921025745682,0.07441913887925831,0.08332855671148975
2,16,21.227149557296354,62.32859412421837,4.060461528695989,0.2122714955725791,0.2122714955725791,0.2122714955725791,0.16047554274003695,0.08352429669140891,0.02956391976796526,0.08927075088955931,0.2122714955725791,0.07436425970595449,0.08333086931790126
2,17,21.226724388835162,62.32772804031594,4.082157973817123,0.21226724388796717,0.21226724388796717,0.21226724388796717,0.15583802600145638,0.08344718115519889,0.029410042571684152,0.0890186445131073,0.21226724388796717,0.07435578033439391,0.08333122410586737
2,18,21.226283473393924,62.328798834958945,4.026415069977625,0.2122628347335548,0.2122628347335548,0.2122628347335548,0.08283633253503726,0.08337403427402383,0.029263223903272365,0.08498480822011409,0.2122628347335548,0.07434696076156247,0.08333159194861287
2,19,21.226283473393924,62.328468148378015,4.04242448041638,0.2122628347335548,0.2122628347335548,0.2122628347335548,0.08283633253503726,0.08337403427402383,0.029263223903272365,0.08498480822011409,0.2122628347335548,0.07434696076156247,0.08333159194861287
2,20,21.226283473393924,62.304170558169865,4.054585944167677,0.2122628347335548,0.2122628347335548,0.2122628347335548,0.08283633253503726,0.08337403427402383,0.029263223903272365,0.08498480822011409,0.2122628347335548,0.07434696076156247,0.08333159194861287
