task_id,round,acc1,acc5,loss,p_micro,r_micro,f1_micro,p_macro,r_macro,f1_macro,p_weighted,r_weighted,f1_weighted,fpr
4,1,11.513571153550966,32.460470070261294,3.522192463949216,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,2,11.513571153550966,32.45924007182954,3.521921685565186,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,3,11.513571153550966,32.45899236573057,3.5207843685279903,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,4,11.513571153550966,32.45883007427083,3.520528322351223,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,5,11.513571153550966,32.458787365991945,3.518146480219927,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,6,11.513571153550966,32.4588044493035,3.517168964884225,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,7,11.513571153550966,32.458881324205485,3.5164147961507544,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,8,11.513571153550966,32.458881324205485,3.516832044708655,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,9,11.513571153550966,32.458881324205485,3.517216179947374,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,10,11.513571153550966,32.458881324205485,3.5191738765332587,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.029444199910687172,0.041683597476242264,0.008635835117407223,0.029788935242344432,0.11513571153530112,0.023780030022136283,0.0416661584837554
4,11,11.513571153550966,32.458881324205485,3.5198648101817485,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.02944434970421178,0.041683597476242264,0.008635837874994499,0.029788937885657518,0.11513571153530112,0.02378003007079771,0.04166615853710521
4,12,11.513571153550966,32.458881324205485,3.521523341881008,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.02944434970421178,0.041683597476242264,0.008635837874994499,0.029788937885657518,0.11513571153530112,0.02378003007079771,0.04166615853710521
4,13,11.513571153550966,32.458881324205485,3.5229035091115786,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.02944434970421178,0.041683597476242264,0.008635837874994499,0.029788937885657518,0.11513571153530112,0.02378003007079771,0.04166615853710521
4,14,11.513571153550966,32.462921527387984,3.523982361012729,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.02944434970421178,0.041683597476242264,0.008635837874994499,0.029788937885657518,0.11513571153530112,0.02378003007079771,0.04166615853710521
4,15,11.513571153550966,32.458881324205485,3.5243365121805006,0.11513571153530112,0.11513571153530112,0.11513571153530112,0.02944434970421178,0.041683597476242264,0.008635837874994499,0.029788937885657518,0.11513571153530112,0.02378003007079771,0.04166615853710521
