task_id,round,acc1,acc5,loss,p_micro,r_micro,f1_micro,p_macro,r_macro,f1_macro,p_weighted,r_weighted,f1_weighted,fpr
4,1,11.619991642850142,34.541012416084996,3.4653375375040585,0.11619991642843988,0.11619991642843988,0.11619991642843988,0.11354470224677947,0.047473804564068516,0.018770031876452542,0.0441037978813863,0.11619991642843988,0.025660586502265402,0.041615570715145565
4,2,11.709550903693396,34.501934340872886,3.470025608997962,0.11709550903655931,0.11709550903655931,0.11709550903655931,0.11153580960163527,0.05221718690104274,0.025059623346969068,0.043743047261192824,0.11709550903655931,0.026870382934286785,0.04157226283974784
4,3,11.803671408684405,34.486755818564944,3.4760655410178716,0.11803671408652287,0.11803671408652287,0.11803671408652287,0.14922136333055505,0.057234625546853914,0.029969367312334877,0.04765097851155206,0.11803671408652287,0.027813609352713844,0.04152548551532151
4,4,11.759827089563256,34.48277540696108,3.475602970667004,0.11759827089553794,0.11759827089553794,0.11759827089553794,0.15150670140270628,0.05488032028947692,0.027833587731930187,0.048016352094459556,0.11759827089553794,0.027408685883482838,0.04154739943030344
4,5,11.701103206082001,34.532487845667326,3.4751811908759516,0.11701103206093412,0.11701103206093412,0.11701103206093412,0.13764197464202693,0.0517713901037364,0.024525939937059402,0.04662234747427548,0.11701103206093412,0.026766593318163393,0.04157642528361384
4,6,11.660145966676035,34.51447349359286,3.475038836025023,0.11660145966647226,0.11660145966647226,0.11660145966647226,0.112320477273831,0.04960052276779916,0.021770212776934392,0.04389663106175961,0.11660145966647226,0.026236567077271816,0.04159626137133301
4,7,11.619026435747447,34.52564597939071,3.4843837505052573,0.11619026435741295,0.11619026435741295,0.11619026435741295,0.15388252942003353,0.04748049155745888,0.018837055950098033,0.048549837094691614,0.11619026435741295,0.02565085549232434,0.04161612049164076
4,8,11.586115436049369,34.511910996847824,3.4725698119766495,0.11586115436036153,0.11586115436036153,0.11586115436036153,0.15348064877986764,0.045743901257189974,0.016084441900436428,0.048513140317068965,0.11586115436036153,0.025121273826012175,0.04163184167870948
4,9,11.559533803275174,34.41635549365767,3.468949904838671,0.11559533803261067,0.11559533803261067,0.11559533803261067,0.1535409674180085,0.04431753035171699,0.013624845170611846,0.048511540251344513,0.11559533803261067,0.024658177752419734,0.04164444528378727
4,10,11.543543823666791,34.41287050000125,3.464946375942885,0.11543543823648292,0.11543543823648292,0.11543543823648292,0.10990254655975833,0.04342485159163939,0.01197709410812256,0.043459928138185756,0.11543543823648292,0.024361111627077797,0.041651981455669784
4,11,11.529638008065154,34.43121797668764,3.467706170437438,0.11529638008044873,0.11529638008044873,0.11529638008044873,0.10621066316117855,0.04268834930793944,0.010594882515444529,0.04276226396705409,0.11529638008044873,0.024097175483154064,0.04165858012626639
4,12,11.520891352552223,34.411982165882,3.4657170446182204,0.11520891352530192,0.11520891352530192,0.11520891352530192,0.10111481844359134,0.04222509480025593,0.009699889930845773,0.04180771346658974,0.11520891352530192,0.023926297133290527,0.04166273487298216
4,13,11.521506351768098,34.41708153439863,3.470159039356551,0.11521506351746068,0.11521506351746068,0.11521506351746068,0.1104587692707379,0.04225766738282743,0.00976614270511303,0.04357464484065161,0.11521506351746068,0.023938962380754016,0.04166242676775871
4,14,11.519464896037192,34.40764300472944,3.466456114020933,0.11519464896015591,0.11519464896015591,0.11519464896015591,0.10457957122626493,0.04214954450456926,0.009552799143664257,0.042462208855414074,0.11519464896015591,0.02389821622116021,0.04166340712775514
4,15,11.519558854250729,34.41783320010693,3.4685687128230174,0.11519558854229127,0.11519558854229127,0.11519558854229127,0.10995491096354908,0.04215452087135102,0.009563338593365249,0.04346870395528173,0.11519558854229127,0.02390023500553365,0.041663358175759745
4,16,11.521933434556901,34.41927673995752,3.4692179906785285,0.11521933434534871,0.11521933434534871,0.11521933434534871,0.11060131616530626,0.04228028723183541,0.009810484025035413,0.04359557503737906,0.11521933434534871,0.023947432843951337,0.04166222323772713
4,17,11.52043864479609,34.41854215753634,3.470304461376752,0.11520438644774061,0.11520438644774061,0.11520438644774061,0.11044362270688783,0.042201117760307466,0.009655131390992371,0.04357978796427334,0.11520438644774061,0.023917764871216628,0.041662934454973814
4,18,11.518055522834144,34.43360963837418,3.473643023659299,0.11518055522812541,0.11518055522812541,0.11518055522812541,0.10444753254157292,0.04207489900284292,0.009405664423727807,0.0424386737031257,0.11518055522812541,0.023870157569767354,0.04166406798715248
4,19,11.518072606145696,34.41853361588056,3.470690143030232,0.11518072606124094,0.11518072606124094,0.11518072606124094,0.09519567648646161,0.042075803796803236,0.009405958918794049,0.04066154586982668,0.11518072606124094,0.023870265683150378,0.041664081820332856
4,20,11.514715735425275,34.43442963733479,3.474019080010982,0.11514715735404105,0.11514715735404105,0.11514715735404105,0.07818477492498245,0.04189801178360048,0.009053937818538497,0.03749224338625233,0.11514715735404105,0.02380310363206192,0.041665634375555795
4,21,11.514715735425275,34.430807975273524,3.4742572092469346,0.11514715735404105,0.11514715735404105,0.11514715735404105,0.07724398819085994,0.041897036115095265,0.009051924132342085,0.0372900331779783,0.11514715735404105,0.02380313820628512,0.041665635355575895
4,22,11.514698652113724,34.43419901262273,3.4745837543728655,0.11514698652092552,0.11514698652092552,0.11514698652092552,0.07704497361180503,0.04189613132113495,0.009050128187992485,0.03727992414670592,0.11514698652092552,0.023802821197440975,0.041665632520969685
4,23,11.514741360392604,34.42453839991557,3.4743993769293544,0.11514741360371432,0.11514741360371432,0.11514741360371432,0.07746648401948607,0.04189839330603575,0.009053854702602655,0.037339696499198494,0.11514741360371432,0.02380356447763549,0.04166564499264387
4,24,11.514724277081053,34.4318158906551,3.475170774317826,0.1151472427705988,0.1151472427705988,0.1151472427705988,0.07731484271852802,0.04189748851207543,0.0090526627706157,0.03730612454282843,0.1151472427705988,0.023803274957812145,0.041665639880252216
4,25,11.517918856341726,34.42240298597156,3.4755781708376134,0.11517918856320125,0.11517918856320125,0.11517918856320125,0.09634855546007792,0.042066684982655145,0.009388282411581843,0.04087708885674563,0.11517918856320125,0.023867267670837015,0.04166414897760027
4,26,11.514698652113724,34.42400027560168,3.4754124686082473,0.11514698652092552,0.11514698652092552,0.11514698652092552,0.07703514554119545,0.04189613132113495,0.009049572176061383,0.03725719311959705,0.11514698652092552,0.02380270964460971,0.041665664012845265
4,27,11.519242812987015,34.4233852763858,3.4762015856924102,0.11519242812965413,0.11519242812965413,0.11519242812965413,0.10510392796556796,0.0421368065145799,0.009527086570496682,0.04252129954721761,0.11519242812965413,0.023893836127374106,0.04166352279347854
4,28,11.514698652113724,34.422155277954054,3.4753329252879115,0.11514698652092552,0.11514698652092552,0.11514698652092552,0.07702180651435138,0.04189613132113495,0.00904883672612937,0.037256395913134996,0.11514698652092552,0.02380269013134074,0.04166566889464085
4,29,11.51791031468595,34.42225777782336,3.4764826336913646,0.1151791031466435,0.1151791031466435,0.1151791031466435,0.1023292148432875,0.04206623258567499,0.00938755038085476,0.042000319649183215,0.1151791031466435,0.02386721906019509,0.04166415378627781
4,30,11.514784068671485,34.422625069021734,3.4753667574670772,0.11514784068650312,0.11514784068650312,0.11514784068650312,0.07785730180596455,0.04190065529093654,0.009056626081176215,0.03741779600809583,0.11514784068650312,0.023804380045369156,0.04166563572633975
